tweet_url,author_url,avatar_url,avatar_binary,topic,author_name,content,tweet_type,tweet_language,comment_count,retweet_count,quote_count,praise_count,publish_time,fetch_time,tweet_id,screen_id,screen_name,tourist_crawl_status,video_urls,original_author,tweet_img_url,tweet_img_binary
https://twitter.com/23508768/status/832257232649732097,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,"""The more advanced the automated system, the more crucial the contribution of the human operator..."" The Automation Paradox",原创,en,6,27,4,106,2017-02-16 15:56:01,2024-04-17 08:55:07,832257232649732097,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780517808868077948,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,How thermal batteries are heating up energy storage https://t.co/hV1N2PJxhX,原创,en,0,0,0,0,2024-04-17 08:45:00,2024-04-17 08:55:07,1780517808868077948,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780510259959750863,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,These Physicists Can’t Explain Why a Small Neutron Star Came Bursting Back to Life https://t.co/gXyf4c18Jg,原创,en,0,0,0,0,2024-04-17 08:15:00,2024-04-17 08:55:07,1780510259959750863,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780502710011252747,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,US House approves FISA renewal – warrantless surveillance and all https://t.co/HJIGb8ywzi,原创,en,0,0,0,0,2024-04-17 07:45:00,2024-04-17 08:55:07,1780502710011252747,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780495161329340734,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Giant Tiger data breach may have impacted millions of customers https://t.co/ZEiJK648uX,原创,en,0,0,0,0,2024-04-17 07:15:01,2024-04-17 08:55:07,1780495161329340734,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780487610323869750,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Texting Secrets: How Messenger Apps Guard Your Chats https://t.co/LQcodYRfjc,原创,en,0,0,0,0,2024-04-17 06:45:00,2024-04-17 08:55:07,1780487610323869750,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780480059909788021,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Annual Intensity Global Group conference 2024 part 2: The cyber attacker view https://t.co/zCIgvBVCKL,原创,en,0,0,0,0,2024-04-17 06:15:00,2024-04-17 08:55:07,1780480059909788021,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780464959693976041,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Ukrainian Blackjack group used ICS malware Fuxnet against Russian targets https://t.co/DRrqjvvEgp,原创,en,0,0,0,0,2024-04-17 05:15:00,2024-04-17 08:55:07,1780464959693976041,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780457411624456346,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Elon Musk plans to charge new X users to enable posting https://t.co/xMtqx7EkRT,原创,en,0,0,0,0,2024-04-17 04:45:00,2024-04-17 08:55:07,1780457411624456346,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780449860795121721,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,CISA in a flap as Chirp smart door locks can be trivially unlocked remotely https://t.co/a2Lk5JgpMg,原创,en,0,0,0,0,2024-04-17 04:15:00,2024-04-17 08:55:07,1780449860795121721,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780442312302067984,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Intel and Lenovo BMCs Contain Unpatched Lighttpd Server Flaw https://t.co/FyFryWACY1,原创,en,0,1,0,1,2024-04-17 03:45:00,2024-04-17 08:55:07,1780442312302067984,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780434761590165950,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,European car manufacturer will pilot Sanctuary AI's humanoid robot | TechCrunch https://t.co/j1OdiK2vyN,原创,en,0,1,0,1,2024-04-17 03:15:00,2024-04-17 08:55:07,1780434761590165950,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780427210865742214,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Meta thinks it’s a good idea for students to wear Quest headsets in class https://t.co/dbv68ySPhv,原创,en,0,0,0,0,2024-04-17 02:45:00,2024-04-17 08:55:07,1780427210865742214,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780419668810874896,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Change Healthcare’s New Ransomware Nightmare Goes From Bad to Worse https://t.co/CIPI4Nqasq,原创,en,0,0,0,1,2024-04-17 02:15:02,2024-04-17 08:55:07,1780419668810874896,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780412114722578487,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Critical PuTTY Vulnerability Allows Secret Key Recovery https://t.co/hZ2TobSq0e,原创,en,0,0,0,0,2024-04-17 01:45:01,2024-04-17 08:55:07,1780412114722578487,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780404561858932860,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,"Exploit released for Palo Alto PAN-OS bug used in attacks, patch now https://t.co/ZoCLLyXlgR",原创,en,0,0,0,0,2024-04-17 01:15:00,2024-04-17 08:55:07,1780404561858932860,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780397013298814995,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Congress rails against UnitedHealth Group after ransomware attack https://t.co/XnyxW1TSoI,原创,en,0,0,0,1,2024-04-17 00:45:00,2024-04-17 08:55:07,1780397013298814995,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780389464671408423,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,"NIST Plans to Update NIST IR 7621, Rev. 1 | Small Business Information Security: The Fundamentals https://t.co/VEpQXYlZj9",原创,en,0,0,0,0,2024-04-17 00:15:01,2024-04-17 08:55:07,1780389464671408423,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780381914693562659,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Power grids are facing more demand than ever. Policy needs to catch up. https://t.co/AlzgDEU10S,原创,en,0,0,0,0,2024-04-16 23:45:01,2024-04-17 08:55:07,1780381914693562659,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780374362584977439,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Juniper Networks Publishes Dozens of New Security Advisories https://t.co/WNokSthyiP,原创,en,0,0,0,0,2024-04-16 23:15:00,2024-04-17 08:55:07,1780374362584977439,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780366815094255830,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Cisco Duo warns third-party data breach exposed SMS MFA logs https://t.co/ogH89Rh6mN,原创,en,0,0,0,0,2024-04-16 22:45:00,2024-04-17 08:55:22,1780366815094255830,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780359263908470944,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Chipmaker Nexperia confirms breach after ransomware gang leaks data https://t.co/OMbHL0jP9l,原创,en,0,2,0,0,2024-04-16 22:15:00,2024-04-17 08:55:22,1780359263908470944,23508768,PatrickCMiller,0,[],,,
https://twitter.com/23508768/status/1780351714958209420,https://twitter.com/PatrickCMiller,https://pbs.twimg.com/profile_images/1559969665283022848/7fLITZke_normal.jpg,,,Patrick C Miller,Cisco Duo warns telephony supplier data breach exposed MFA SMS logs https://t.co/7wJUabX8nv,原创,en,0,0,0,0,2024-04-16 21:45:00,2024-04-17 08:55:22,1780351714958209420,23508768,PatrickCMiller,0,[],,,
