tweet_url,author_url,avatar_url,avatar_binary,topic,author_name,content,tweet_type,tweet_language,comment_count,retweet_count,quote_count,praise_count,publish_time,fetch_time,tweet_id,screen_id,screen_name,tourist_crawl_status,video_urls,original_author,tweet_img_url,tweet_img_binary
https://twitter.com/132733227/status/1778095594151596347,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"@GrindLinePod Has he been perfect? Nope. But we can't expect him to be. He has taken some chances; some have worked out, others have not. We are a better team this year than last, and we'll be a better team next year than this year. This season is not over. Have faith. #LGRW",回复,en,0,0,0,1,2024-04-10 16:19:59,2024-04-10 22:16:38,1778095594151596347,132733227,edgeroute,0,[],https://twitter.com/GrindLinePod,,
https://twitter.com/132733227/status/1778094507696787719,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"RT @AppSecPodcast: The Power of Guardrails: Simplifying Developer Lives with a JSON File

Watch the full episode here 👉 https://t.co/vre4AZ…",转发,en,0,1,0,0,2024-04-10 16:15:40,2024-04-10 22:16:38,1778094507696787719,132733227,edgeroute,0,[],https://twitter.com/AppSecPodcast,,
https://twitter.com/132733227/status/1777748893565923418,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"RT @SecTablePodcast: **Magic Beans or Practical Solutions?**: 

Listen to the full episode here 👉 https://t.co/lyrEbxhfDB https://t.co/Ivsa…",转发,en,0,1,0,0,2024-04-09 17:22:19,2024-04-10 22:16:38,1777748893565923418,132733227,edgeroute,0,[],https://twitter.com/SecTablePodcast,,
https://twitter.com/132733227/status/1777748865694716022,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"RT @AppSecPodcast: Improving Security Scores: Simple Steps for Developer Success

Watch here 👉 https://t.co/vre4AZjQg0 https://t.co/QndBZlB…",转发,en,0,1,0,0,2024-04-09 17:22:13,2024-04-10 22:16:38,1777748865694716022,132733227,edgeroute,0,[],https://twitter.com/AppSecPodcast,,
https://twitter.com/132733227/status/1776274401782067587,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"RT @SecTablePodcast: ""Architecture Perspective: Trusting Unexplainable Innovations, Risk or Reward?"" Watch the full episode here 👉 https://…",转发,en,0,2,0,0,2024-04-05 15:43:13,2024-04-10 22:16:38,1776274401782067587,132733227,edgeroute,0,[],https://twitter.com/SecTablePodcast,,
https://twitter.com/132733227/status/1776274356345143761,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,RT @AppSecPodcast: How can we bridge the gap between devs and sec teams? 🌉 Mukund Sarma from Chime shares his perspective on using dev tool…,转发,en,0,3,0,0,2024-04-05 15:43:02,2024-04-10 22:16:38,1776274356345143761,132733227,edgeroute,0,[],https://twitter.com/AppSecPodcast,,
https://twitter.com/132733227/status/1776069699161276719,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"RT @AppSecPodcast: Mukund Sarma shares his experience at Chime, pushing us to rethink our approach to security. It's not just about tools;…",转发,en,0,1,0,0,2024-04-05 02:09:48,2024-04-10 22:16:38,1776069699161276719,132733227,edgeroute,0,[],https://twitter.com/AppSecPodcast,,
https://twitter.com/132733227/status/1774808928527786143,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,"RT @SecTablePodcast: Can dev tools be both powerful and secure? 🔧🔒 We tackle questions about dev tools, security by default, and the impact…",转发,en,0,1,0,0,2024-04-01 14:39:57,2024-04-10 22:16:38,1774808928527786143,132733227,edgeroute,0,[],https://twitter.com/SecTablePodcast,,
https://twitter.com/132733227/status/1774808909129113687,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,RT @AppSecPodcast: Discover the impact of CSRF with a mind-blowing live demo. Witness firsthand the potential damage that can be done. Expa…,转发,en,0,2,0,0,2024-04-01 14:39:52,2024-04-10 22:16:38,1774808909129113687,132733227,edgeroute,0,[],https://twitter.com/AppSecPodcast,,
https://twitter.com/132733227/status/1773803177655062946,https://twitter.com/edgeroute,https://pbs.twimg.com/profile_images/1478756085318180865/FyLuyDAo_normal.jpg,,,Chris Romeo,RT @RSAConference: DevSecOps Insights and Exciting Horizons https://t.co/J66Or6FRtg,转发,en,0,1,0,0,2024-03-29 20:03:27,2024-04-10 22:16:38,1773803177655062946,132733227,edgeroute,0,[],https://twitter.com/RSAConference,,
